p=20, Rao-1 Dataset: nasa93 MAE: 248.98430385901

4.522,0.63796132804731,0.75356132804731,117.6,54.906676640381,62.693323359619
4.811,0.48100061373832,0.59660061373832,117.6,33.990272637342,83.609727362658
4.361,0.61937312354305,0.73497312354305,31.2,20.437110663253,10.762889336747
4.627,0.54784375701465,0.66344375701465,36,19.5366523118,16.4633476882
4.193,0.4679634366501,0.5835634366501,25.2,16.506512285284,8.693487714716
4.762,0.34636957233137,0.46196957233137,8.4,7.1658019868702,1.2341980131298
4.13,0.53790854068376,0.65350854068376,10.8,9.7901583873512,1.0098416126488
4.662,0.55519982499778,0.67079982499778,352.8,81.478873436648,271.32112656335
4.791,0.5313076556806,0.6469076556806,72,22.806515800549,49.193484199451
4.752,0.39811910637567,0.52931910637567,72,10.121456656298,61.878543343702
4.828,0.47905574980148,0.61025574980148,24,7.2780354907205,16.721964509279
4.804,0.43935776270896,0.57055776270896,360,29.001808272336,330.99819172766
4.839,0.62125348105154,0.75245348105154,36,20.626532673189,15.373467326811
4.329,0.33148878553486,0.46268878553486,215,38.008732085062,176.99126791494
4.801,0.58364687668329,0.71484687668329,48,20.641657501659,27.358342498341
4.487,0.52192577622921,0.65312577622921,360,84.870237510541,275.12976248946
4.109,0.56678850947264,0.69798850947264,324,86.433528846978,237.56647115302
4.323,0.54674564490409,0.67794564490409,60,24.599803403652,35.400196596348
4.791,0.50003291224131,0.63123291224131,48,13.371782817809,34.628217182191
4.026,0.47573140220518,0.60693140220518,60,30.319827671812,29.680172328188
4.637,0.44542834188111,0.56102834188111,60,25.808091452762,34.191908547238
4.758,0.41873463164956,0.53433463164956,300,46.887429147374,253.11257085263
4.307,0.51460574558685,0.63020574558685,120,37.997209541001,82.002790458999
4.814,0.5961171993502,0.7273171993502,90,32.627101567656,57.372898432344
4.81,0.47431611771431,0.60551611771431,210,43.378386884047,166.62161311595
4.809,0.66371041604491,0.79491041604491,48,23.223653194048,24.776346805952
4.472,0.60682951947992,0.72242951947992,70,44.792596410713,25.207403589287
4.615,0.38503572274234,0.50063572274234,239,44.762945626095,194.2370543739
4.426,0.54101929601329,0.65661929601329,82,38.438072320242,43.561927679758
4.262,0.65082011886445,0.76642011886445,62,41.783600496398,20.216399503602
4.633,0.5413780618186,0.6569780618186,170,63.506398571696,106.4936014283
4.44,0.52493616632416,0.64053616632416,192,60.696649007088,131.30335099291
4.38,0.47316992239709,0.58876992239709,18,12.492919638665,5.5070803613354
4.716,0.45629551334134,0.57189551334134,50,18.814693710096,31.185306289904
4.519,0.55630162449381,0.67190162449381,60,27.823655214803,32.176344785197
4.751,0.45971595843309,0.59091595843309,42,18.481067471965,23.518932528035
4.641,0.40331226629359,0.53451226629359,60,21.390149301854,38.609850698146
